id,title,rating,release_year,,,,trailer_url,,,,,poster_url,,,,,,,genres,overview
137113,Edge of Tomorrow,7.606,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xjw5trHV7Mwo61P0kCTy8paEkgO.jpg,,,,,,,Action| Science Fiction,"Edge of Tomorrow is a Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
1271,300,7.175,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg,,,,,,,Action| Adventure| War,"300 is a Action,  Adventure,  War film. The story follows characters facing challenges and events that shape their journey."
353486,Jumanji: Welcome to the Jungle,6.827,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/pSgXKPU5h6U89ipF7HBYajvYt7j.jpg,,,,,,,Adventure| Action| Comedy| Fantasy,"Jumanji: Welcome to the Jungle is a Adventure,  Action,  Comedy,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
78,Blade Runner,7.931,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/fwhLegA6z40W0DIy6EGXhzDzlOP.jpg,,,,,,,Science Fiction| Drama| Thriller,"Blade Runner is a Science Fiction,  Drama,  Thriller film. The story follows characters facing challenges and events that shape their journey."
1895,Star Wars: Episode III - Revenge of the Sith,7.411,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg,,,,,,,Adventure| Action| Science Fiction,"Star Wars: Episode III - Revenge of the Sith is a Adventure,  Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
324786,Hacksaw Ridge,8.195,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jcStBvbQt78tPeId5hC7a9jcDOK.jpg,,,,,,,Drama| History| War,"Hacksaw Ridge is a Drama,  History,  War film. The story follows characters facing challenges and events that shape their journey."
8966,Twilight,6.286,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,,,,,,,Fantasy| Drama| Romance,"Twilight is a Fantasy,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey."
62177,Brave,7.012,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,,,,,,,Animation| Adventure| Comedy| Family| Action| Fantasy,"Brave is a Animation,  Adventure,  Comedy,  Family,  Action,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
363088,Ant-Man and the Wasp,6.951,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/vzqq2KOoyI30zH7eaDU4rrCbSVP.jpg,,,,,,,Action| Adventure| Science Fiction,"Ant-Man and the Wasp is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
102651,Maleficent,7.09,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg,,,,,,,Fantasy| Adventure| Action| Family| Romance,"Maleficent is a Fantasy,  Adventure,  Action,  Family,  Romance film. The story follows characters facing challenges and events that shape their journey."
274870,Passengers,6.934,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jK9S6HANSf2no64v1x1HxfcpmcA.jpg,,,,,,,Drama| Romance| Science Fiction,"Passengers is a Drama,  Romance,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
87827,Life of Pi,7.398,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/iLgRu4hhSr6V1uManX6ukDriiSc.jpg,,,,,,,Adventure| Drama,"Life of Pi is a Adventure,  Drama film. The story follows characters facing challenges and events that shape their journey."
264660,Ex Machina,7.572,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/dmJW8IAKHKxFNiUnoDR7JfsK7Rp.jpg,,,,,,,Drama| Science Fiction,"Ex Machina is a Drama,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
102382,The Amazing Spider-Man 2,6.498,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/c3e9e18SSlvFd1cQaGmUj5tqL5P.jpg,,,,,,,Action| Adventure| Fantasy,"The Amazing Spider-Man 2 is a Action,  Adventure,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
335984,Blade Runner 2049,7.544,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,,,,,,,Science Fiction| Drama,"Blade Runner 2049 is a Science Fiction,  Drama film. The story follows characters facing challenges and events that shape their journey."
425,Ice Age,7.348,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,,,,,,,Animation| Comedy| Family| Adventure,"Ice Age is a Animation,  Comedy,  Family,  Adventure film. The story follows characters facing challenges and events that shape their journey."
1894,Star Wars: Episode II - Attack of the Clones,6.6,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/oZNPzxqM2s5DyVWab09NTQScDQt.jpg,,,,,,,Adventure| Action| Science Fiction,"Star Wars: Episode II - Attack of the Clones is a Adventure,  Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
141052,Justice League,6.098,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/eifGNCSDuxJeS1loAXil5bIGgvC.jpg,,,,,,,Action| Adventure| Science Fiction,"Justice League is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
57158,The Hobbit: The Desolation of Smaug,7.57,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/70Ux6sHFIqu0bVFp8xzBZCOQFXM.jpg,,,,,,,Fantasy| Adventure| Action,"The Hobbit: The Desolation of Smaug is a Fantasy,  Adventure,  Action film. The story follows characters facing challenges and events that shape their journey."
466272,Once Upon a Time in Hollywood,7.437,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg,,,,,,,Comedy| Drama| Thriller,"Once Upon a Timeâ€¦ in Hollywood is a Comedy,  Drama,  Thriller film. The story follows characters facing challenges and events that shape their journey."
246655,X-Men: Apocalypse,6.513,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg,,,,,,,Action| Adventure| Science Fiction| Fantasy,"X-Men: Apocalypse is a Action,  Adventure,  Science Fiction,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
194662,Birdman or (The Unexpected Virtue of Ignorance),7.471,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,,,,,,,Drama| Comedy,"Birdman or (The Unexpected Virtue of Ignorance) is a Drama,  Comedy film. The story follows characters facing challenges and events that shape their journey."
157350,Divergent,6.92,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/aNh4Q3iuPKDMPi2SL7GgOpiLukX.jpg,,,,,,,Action| Adventure| Science Fiction,"Divergent is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
190859,American Sniper,7.427,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/i1U46OwMc6vlm7OoSUKfqUH615e.jpg,,,,,,,War| Action,"American Sniper is a War,  Action film. The story follows characters facing challenges and events that shape their journey."
10191,How to Train Your Dragon,7.813,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,,,,,,,Fantasy| Adventure| Animation| Family,"How to Train Your Dragon is a Fantasy,  Adventure,  Animation,  Family film. The story follows characters facing challenges and events that shape their journey."
260513,Incredibles 2,7.481,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,,,,,,,Action| Adventure| Animation| Family,"Incredibles 2 is a Action,  Adventure,  Animation,  Family film. The story follows characters facing challenges and events that shape their journey."
162,Edward Scissorhands,7.716,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/1RFIbuW9Z3eN9Oxw2KaQG5DfLmD.jpg,,,,,,,Fantasy| Drama| Romance,"Edward Scissorhands is a Fantasy,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey."
324552,John Wick: Chapter 2,7.323,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/hXWBc0ioZP3cN4zCu6SN3YHXZVO.jpg,,,,,,,Action| Thriller| Crime,"John Wick: Chapter 2 is a Action,  Thriller,  Crime film. The story follows characters facing challenges and events that shape their journey."
49538,X-Men: First Class,7.296,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/vUvlOY575rztBuJV3a0dbHW5MQR.jpg,,,,,,,Action| Science Fiction| Adventure,"X-Men: First Class is a Action,  Science Fiction,  Adventure film. The story follows characters facing challenges and events that shape their journey."
185,A Clockwork Orange,8.2,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,,,,,,,Science Fiction| Drama,"A Clockwork Orange is a Science Fiction,  Drama film. The story follows characters facing challenges and events that shape their journey."
4922,The Curious Case of Benjamin Button,7.579,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,,,,,,,Drama| Fantasy| Romance,"The Curious Case of Benjamin Button is a Drama,  Fantasy,  Romance film. The story follows characters facing challenges and events that shape their journey."
218,The Terminator,7.646,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg,,,,,,,Action| Thriller| Science Fiction,"The Terminator is a Action,  Thriller,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
165,Back to the Future Part II,7.752,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg,,,,,,,Adventure| Comedy| Science Fiction,"Back to the Future Part II is a Adventure,  Comedy,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
280,Terminator 2: Judgment Day,8.104,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,,,,,,,Action| Thriller| Science Fiction,"Terminator 2: Judgment Day is a Action,  Thriller,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
769,GoodFellas,8.464,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,,,,,,,Drama| Crime,"GoodFellas is a Drama,  Crime film. The story follows characters facing challenges and events that shape their journey."
64690,Drive,7.572,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,,,,,,,Drama| Thriller| Crime,"Drive is a Drama,  Thriller,  Crime film. The story follows characters facing challenges and events that shape their journey."
68726,Pacific Rim,6.878,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/8wo4eN8dWKaKlxhSvBz19uvj8gA.jpg,,,,,,,Action| Science Fiction| Adventure,"Pacific Rim is a Action,  Science Fiction,  Adventure film. The story follows characters facing challenges and events that shape their journey."
131634,The Hunger Games: Mockingjay - Part 2,6.9,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/lImKHDfExAulp16grYm8zD5eONE.jpg,,,,,,,Action| Adventure| Science Fiction,"The Hunger Games: Mockingjay - Part 2 is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
82690,Wreck-It Ralph,7.3,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,,,,,,,Family| Animation| Comedy| Adventure,"Wreck-It Ralph is a Family,  Animation,  Comedy,  Adventure film. The story follows characters facing challenges and events that shape their journey."
141,Donnie Darko,7.8,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/j73zf3TjWR9j8pHLndaHWh0YWvN.jpg,,,,,,,Fantasy| Drama| Mystery,"Donnie Darko is a Fantasy,  Drama,  Mystery film. The story follows characters facing challenges and events that shape their journey."
72105,Ted,6.407,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/1QVZXQQHCEIj8lyUhdBYd2qOYtq.jpg,,,,,,,Comedy| Fantasy,"Ted is a Comedy,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
64682,The Great Gatsby,7.379,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/nimh1rrDDLhgpG8XAYoUZXHYwb6.jpg,,,,,,,Drama| Romance,"The Great Gatsby is a Drama,  Romance film. The story follows characters facing challenges and events that shape their journey."
277834,Moana,7.6,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/vNJFiwtsl7Twww7C0uM4qPnygNw.jpg,,,,,,,Adventure| Comedy| Family| Animation,"Moana is a Adventure,  Comedy,  Family,  Animation film. The story follows characters facing challenges and events that shape their journey."
399055,The Shape of Water,7.247,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg,,,,,,,Drama| Fantasy| Romance,"The Shape of Water is a Drama,  Fantasy,  Romance film. The story follows characters facing challenges and events that shape their journey."
85,Raiders of the Lost Ark,7.924,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,,,,,,,Adventure| Action,"Raiders of the Lost Ark is a Adventure,  Action film. The story follows characters facing challenges and events that shape their journey."
19908,Zombieland,7.3,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,,,,,,,Comedy| Horror,"Zombieland is a Comedy,  Horror film. The story follows characters facing challenges and events that shape their journey."
127380,Finding Dory,7.042,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/3UVe8NL1E2ZdUZ9EDlKGJY5UzE.jpg,,,,,,,Adventure| Animation| Comedy| Family,"Finding Dory is a Adventure,  Animation,  Comedy,  Family film. The story follows characters facing challenges and events that shape their journey."
296096,Me Before You,7.918,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,,,,,,,Drama| Romance,"Me Before You is a Drama,  Romance film. The story follows characters facing challenges and events that shape their journey."
530915,1917,7.99,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/iZf0KyrE25z1sage4SYFLCCrMi9.jpg,,,,,,,War| History| Thriller,"1917 is a War,  History,  Thriller film. The story follows characters facing challenges and events that shape their journey."
398818,Call Me by Your Name,8.167,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,,,,,,,Romance| Drama,"Call Me by Your Name is a Romance,  Drama film. The story follows characters facing challenges and events that shape their journey."
82693,Silver Linings Playbook,7.13,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/y7iOVneBvITlBdhy6tVqXVOa1Js.jpg,,,,,,,Drama| Comedy| Romance,"Silver Linings Playbook is a Drama,  Comedy,  Romance film. The story follows characters facing challenges and events that shape their journey."
809,Shrek 2,7.249,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,,,,,,,Animation| Family| Comedy| Fantasy| Adventure,"Shrek 2 is a Animation,  Family,  Comedy,  Fantasy,  Adventure film. The story follows characters facing challenges and events that shape their journey."
14161,2012,5.819,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/zaqam2RNscH5ooYFWInV6hjx6y5.jpg,,,,,,,Action| Adventure| Science Fiction,"2012 is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
240,The Godfather Part II,8.591,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,,,,,,,Drama| Crime,"The Godfather Part II is a Drama,  Crime film. The story follows characters facing challenges and events that shape their journey."
14,American Beauty,8,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/wby9315QzVKdW9BonAefg8jGTTb.jpg,,,,,,,Drama,American Beauty is a Drama film. The story follows characters facing challenges and events that shape their journey.
70981,Prometheus,6.535,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/m7nZCtHJyDLncBUarfM5h5mrppx.jpg,,,,,,,Science Fiction| Adventure| Mystery,"Prometheus is a Science Fiction,  Adventure,  Mystery film. The story follows characters facing challenges and events that shape their journey."
37799,The Social Network,7.358,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,,,,,,,Drama,The Social Network is a Drama film. The story follows characters facing challenges and events that shape their journey.
166426,Pirates of the Caribbean: Dead Men Tell No Tales,6.648,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/qwoGfcg6YUS55nUweKGujHE54Wy.jpg,,,,,,,Adventure| Action| Fantasy,"Pirates of the Caribbean: Dead Men Tell No Tales is a Adventure,  Action,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
546554,Knives Out,7.847,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/pThyQovXQrw2m0s9x82twj48Jq4.jpg,,,,,,,Comedy| Crime| Mystery,"Knives Out is a Comedy,  Crime,  Mystery film. The story follows characters facing challenges and events that shape their journey."
489,Good Will Hunting,8.149,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg,,,,,,,Drama,Good Will Hunting is a Drama film. The story follows characters facing challenges and events that shape their journey.
216015,Fifty Shades of Grey,5.882,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,,,,,,,Drama| Romance| Thriller,"Fifty Shades of Grey is a Drama,  Romance,  Thriller film. The story follows characters facing challenges and events that shape their journey."
350,The Devil Wears Prada,7.384,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/u6QBDGUCOEMRekna95ip2MxplbQ.jpg,,,,,,,Comedy| Drama| Romance,"The Devil Wears Prada is a Comedy,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey."
103,Taxi Driver,8.2,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ekstpH614fwDX8DUln1a2Opz0N8.jpg,,,,,,,Crime| Drama,"Taxi Driver is a Crime,  Drama film. The story follows characters facing challenges and events that shape their journey."
332562,A Star Is Born,7.503,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,,,,,,,Music| Drama| Romance,"A Star Is Born is a Music,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey."
228150,Fury,7.518,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,,,,,,,War| Drama| Action,"Fury is a War,  Drama,  Action film. The story follows characters facing challenges and events that shape their journey."
1724,The Incredible Hulk,6.204,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg,,,,,,,Science Fiction| Action| Adventure,"The Incredible Hulk is a Science Fiction,  Action,  Adventure film. The story follows characters facing challenges and events that shape their journey."
23483,Kick-Ass,7.12,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/8citjdBmjddZjlPsAHEyCKwGVvD.jpg,,,,,,,Action| Crime,"Kick-Ass is a Action,  Crime film. The story follows characters facing challenges and events that shape their journey."
2048,"I, Robot",6.939,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/dlb6JKYv25rJSk2n2hwhOeJ7Dk.jpg,,,,,,,Action| Science Fiction,"I, Robot is a Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
6977,No Country for Old Men,7.933,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/bj1v6YKF8yHqA489VFfnQvOJpnc.jpg,,,,,,,Crime| Drama| Thriller,"No Country for Old Men is a Crime,  Drama,  Thriller film. The story follows characters facing challenges and events that shape their journey."
61791,Rise of the Planet of the Apes,7.289,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/cjLsuP75UDlRdJVMXzXg3TJ4umX.jpg,,,,,,,Thriller| Action| Drama| Science Fiction,"Rise of the Planet of the Apes is a Thriller,  Action,  Drama,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
161,Ocean's Eleven,7.43,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,,,,,,,Thriller| Crime,"Ocean's Eleven is a Thriller,  Crime film. The story follows characters facing challenges and events that shape their journey."
745,The Sixth Sense,7.944,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/4AfSDjjCy6T5LA1TMz0Lh2HlpRh.jpg,,,,,,,Mystery| Thriller| Drama,"The Sixth Sense is a Mystery,  Thriller,  Drama film. The story follows characters facing challenges and events that shape their journey."
111,Scarface,8.168,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,,,,,,,Action| Crime| Drama,"Scarface is a Action,  Crime,  Drama film. The story follows characters facing challenges and events that shape their journey."
146233,Prisoners,8.091,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/tuZhZ6biFMr5n9YSVuHOJnNL1uU.jpg,,,,,,,Drama| Thriller| Crime,"Prisoners is a Drama,  Thriller,  Crime film. The story follows characters facing challenges and events that shape their journey."
73,American History X,8.352,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/euypWkaYFOLW3e5rLIcTAjWnhhT.jpg,,,,,,,Drama,American History X is a Drama film. The story follows characters facing challenges and events that shape their journey.
138843,The Conjuring,7.541,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/wVYREutTvI2tmxr6ujrHT704wGF.jpg,,,,,,,Horror| Thriller,"The Conjuring is a Horror,  Thriller film. The story follows characters facing challenges and events that shape their journey."
222935,The Fault in Our Stars,7.598,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ep7dF4QR4Mm39LI958V0XbwE0hK.jpg,,,,,,,Romance| Drama,"The Fault in Our Stars is a Romance,  Drama film. The story follows characters facing challenges and events that shape their journey."
11036,The Notebook,7.88,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,,,,,,,Romance| Drama,"The Notebook is a Romance,  Drama film. The story follows characters facing challenges and events that shape their journey."
76203,12 Years a Slave,7.945,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xdANQijuNrJaw1HA61rDccME4Tm.jpg,,,,,,,Drama| History,"12 Years a Slave is a Drama,  History film. The story follows characters facing challenges and events that shape their journey."
62,2001: A Space Odyssey,8.076,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,,,,,,,Science Fiction| Mystery| Adventure,"2001: A Space Odyssey is a Science Fiction,  Mystery,  Adventure film. The story follows characters facing challenges and events that shape their journey."
49530,In Time,6.953,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/3Mwj2sIONQckOZP3YwsUXF7U5I4.jpg,,,,,,,Action| Thriller| Science Fiction,"In Time is a Action,  Thriller,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
812,Aladdin,7.645,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/fhyun1mja3WwQsYr1a3x1x9BttP.jpg,,,,,,,Animation| Family| Adventure| Fantasy| Romance,"Aladdin is a Animation,  Family,  Adventure,  Fantasy,  Romance film. The story follows characters facing challenges and events that shape their journey."
490132,Green Book,8.242,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,,,,,,,Drama| Comedy,"Green Book is a Drama,  Comedy film. The story follows characters facing challenges and events that shape their journey."
38757,Tangled,7.599,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ym7Kst6a4uodryxqbGOxmewF235.jpg,,,,,,,Animation| Family,"Tangled is a Animation,  Family film. The story follows characters facing challenges and events that shape their journey."
8358,Cast Away,7.662,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,,,,,,,Adventure| Drama,"Cast Away is a Adventure,  Drama film. The story follows characters facing challenges and events that shape their journey."
36657,X-Men,6.996,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/bRDAc4GogyS9ci3ow7UnInOcriN.jpg,,,,,,,Adventure| Action| Science Fiction,"X-Men is a Adventure,  Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
93456,Despicable Me 2,6.916,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg,,,,,,,Animation| Comedy| Family,"Despicable Me 2 is a Animation,  Comedy,  Family film. The story follows characters facing challenges and events that shape their journey."
9502,Kung Fu Panda,7.24,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg,,,,,,,Action| Adventure| Animation| Family| Comedy,"Kung Fu Panda is a Action,  Adventure,  Animation,  Family,  Comedy film. The story follows characters facing challenges and events that shape their journey."
1858,Transformers,6.8,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/phAFhKOEhOGLIuH0brr5EenAckY.jpg,,,,,,,Adventure| Science Fiction| Action,"Transformers is a Adventure,  Science Fiction,  Action film. The story follows characters facing challenges and events that shape their journey."
601,E.T. the Extra-Terrestrial,7.512,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,,,,,,,Science Fiction| Adventure| Family| Fantasy,"E.T. the Extra-Terrestrial is a Science Fiction,  Adventure,  Family,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
8681,Taken,7.387,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/y5Va1WXDX6nZElVirPrGxf6w99B.jpg,,,,,,,Action| Thriller,"Taken is a Action,  Thriller film. The story follows characters facing challenges and events that shape their journey."
351286,Jurassic World: Fallen Kingdom,6.548,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2CQ53CuWD1KdlOkEWhJcEVjqKn4.jpg,,,,,,,Action| Adventure| Science Fiction| Thriller,"Jurassic World: Fallen Kingdom is a Action,  Adventure,  Science Fiction,  Thriller film. The story follows characters facing challenges and events that shape their journey."
115,The Big Lebowski,7.842,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/3bv6WAp6BSxxYvB5ozKFUYuRA8C.jpg,,,,,,,Comedy| Crime,"The Big Lebowski is a Comedy,  Crime film. The story follows characters facing challenges and events that shape their journey."
119450,Dawn of the Planet of the Apes,7.306,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,,,,,,,Science Fiction| Action| Drama| Thriller,"Dawn of the Planet of the Apes is a Science Fiction,  Action,  Drama,  Thriller film. The story follows characters facing challenges and events that shape their journey."
207,Dead Poets Society,8.312,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ai40gM7SUaGA6fthvsd87o8IQq4.jpg,,,,,,,Drama,Dead Poets Society is a Drama film. The story follows characters facing challenges and events that shape their journey.
338952,Fantastic Beasts: The Crimes of Grindelwald,6.876,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg,,,,,,,Fantasy| Adventure| Family,"Fantastic Beasts: The Crimes of Grindelwald is a Fantasy,  Adventure,  Family film. The story follows characters facing challenges and events that shape their journey."
562,Die Hard,7.775,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/yFihWxQcmqcaBR31QM6Y8gT6aYV.jpg,,,,,,,Action| Thriller,"Die Hard is a Action,  Thriller film. The story follows characters facing challenges and events that shape their journey."
291805,Now You See Me 2,6.83,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/A81kDB6a1K86YLlcOtZB27jriJh.jpg,,,,,,,Crime| Thriller| Action| Mystery,"Now You See Me 2 is a Crime,  Thriller,  Action,  Mystery film. The story follows characters facing challenges and events that shape their journey."
